time,latitude,longitude,depth,mag
2015-09-21T18:47:07.480Z,-31.7471,-71.6419,37.59,4.7
2015-09-21T18:36:53.520Z,-31.0458,-71.82,26.95,5.5
2015-09-21T18:17:45.090Z,-31.5798,-72.2278,8.89,4.7
2015-09-21T18:08:04.000Z,-31.026,-71.655,33,4.5
2015-09-21T17:40:00.060Z,-31.7275,-71.3792,35,6.6
2015-09-21T17:01:49.430Z,-31.6653,-72.014,10,4.1
2015-09-21T16:52:35.880Z,-30.6046,-71.9858,15.32,4.6
2015-09-21T16:48:07.230Z,-30.8071,-71.6497,36.24,4.4
2015-09-21T15:44:55.080Z,-31.0273,-72.0881,19.32,4.5
2015-09-21T15:37:08.040Z,-31.0239,-71.7936,25.57,5.4
2015-09-21T14:26:05.940Z,-29.9938,-72.3371,6.17,4.3
2015-09-21T13:05:24.920Z,-31.5967,-71.8599,18.6,4.1
2015-09-21T12:49:26.400Z,-31.0646,-72.6561,10,4.6
2015-09-21T12:35:48.590Z,-31.0827,-72.6062,10.65,4.6
2015-09-21T12:04:05.000Z,-30.598,-72.071,17,4.4
2015-09-21T10:13:09.800Z,-30.7561,-71.4308,42.99,4.3
2015-09-21T07:25:39.030Z,-30.4885,-72.1269,10.98,4.1
2015-09-21T07:20:17.440Z,-31.0822,-72.5376,10,4.6
2015-09-21T07:18:38.070Z,-30.6669,-71.4463,36.12,4.5
2015-09-21T06:52:51.930Z,-31.4341,-72.0005,15.83,4.2
2015-09-21T06:32:13.080Z,-30.9775,-72.1199,10,4.2
2015-09-21T05:50:55.760Z,-32.3817,-72.2336,10,4.7
2015-09-21T05:39:34.910Z,-31.5757,-71.7431,30,6.1
2015-09-21T05:30:24.710Z,-32.4196,-72.3799,29.06,4.2
2015-09-21T03:22:48.050Z,-30.3628,-72.0786,10,4.3
2015-09-21T03:17:12.310Z,-32.269,-71.9957,8.09,4.4
2015-09-21T03:03:31.710Z,-30.414,-72.1542,10,4.2
2015-09-21T01:53:33.060Z,-30.3635,-72.6697,10,4.2
2015-09-21T01:42:13.810Z,-30.6427,-72.104,14.82,4.1
2015-09-21T00:19:50.220Z,-29.8657,-72.0264,18.43,3.9
2015-09-21T00:05:33.000Z,-30.764,-71.456,40,4
2015-09-20T23:00:11.030Z,-30.7995,-71.7362,23.97,4.1
2015-09-20T22:05:07.740Z,-30.505,-72.5055,35,4.3
2015-09-20T20:29:11.060Z,-30.535,-71.8433,35,4.9
2015-09-20T18:05:41.880Z,-30.9418,-71.7763,35,4.2
2015-09-20T17:18:28.570Z,-30.6249,-71.6818,35,5
2015-09-20T16:18:23.870Z,-30.2054,-72.5166,10,4.3
2015-09-20T15:49:13.500Z,-31.3314,-72.0104,16,4
2015-09-20T15:46:49.890Z,-30.61,-72.0807,15.33,4.2
2015-09-20T15:38:48.770Z,-31.7517,-72.1037,10,4.1
2015-09-20T15:07:42.200Z,-30.2988,-72.2288,10.03,4.2
2015-09-20T14:45:41.030Z,-30.3537,-72.2192,7.67,4.3
2015-09-20T14:37:49.950Z,-32.3567,-72.0765,5.66,4.4
2015-09-20T14:31:08.520Z,-30.5522,-71.6817,24.88,4.7
2015-09-20T12:36:50.180Z,-31.8528,-72.1068,17.15,4.2
2015-09-20T09:57:10.080Z,-31.8283,-72.583,13.09,4.3
2015-09-20T09:20:04.640Z,-31.8872,-72.3207,5,4.2
2015-09-20T09:02:32.500Z,-30.2379,-72.2743,8.62,5.1
2015-09-20T07:40:33.790Z,-30.8477,-72.6531,10,4.4
2015-09-20T07:10:37.400Z,-32.5096,-71.8126,17.28,4.6
2015-09-20T06:55:48.630Z,-30.53,-71.813,28.69,4.5
2015-09-20T06:49:10.330Z,-31.7056,-72.2695,27.09,4.2
2015-09-20T06:39:10.310Z,-30.5997,-72.3274,17.86,4.4
2015-09-20T06:28:50.570Z,-31.2548,-72.74,10,4.6
2015-09-20T06:07:01.150Z,-31.6769,-72.1565,13.06,5.1
2015-09-20T04:22:04.010Z,-32.1287,-71.9271,22.3,4.2
2015-09-20T03:02:02.010Z,-30.8468,-71.4623,45.46,5
2015-09-20T02:41:52.350Z,-31.7317,-71.9336,22.41,4.3
2015-09-20T01:42:16.320Z,-31.7793,-72.4026,10,4.4
2015-09-20T01:34:33.890Z,-30.4213,-72.4131,2.49,4.4
2015-09-20T01:26:23.130Z,-31.3729,-71.619,35.73,4.2
2015-09-20T01:23:15.470Z,-31.0427,-71.616,22.27,4.3
2015-09-20T01:21:16.430Z,-32.3563,-72.1173,13.08,4.2
2015-09-20T01:18:50.310Z,-30.9618,-72.7207,10,4.3
2015-09-20T01:12:35.850Z,-30.4067,-72.7228,10,4.2
2015-09-20T00:48:18.910Z,-32.2564,-72.0917,24.11,4.2
2015-09-20T00:29:00.390Z,-31.7353,-72.0251,10,4.1
2015-09-20T00:10:26.880Z,-30.8102,-71.8234,30.66,4
2015-09-19T23:21:24.520Z,-31.7633,-72.2463,10,4
2015-09-19T23:16:35.130Z,-30.4481,-72.5992,10,3.9
2015-09-19T23:14:37.430Z,-30.5268,-72.6421,10,4.5
2015-09-19T22:59:39.980Z,-30.8456,-71.4929,38.25,4.4
2015-09-19T22:42:25.880Z,-30.991,-71.3762,51.11,4.2
2015-09-19T22:35:30.000Z,-30.815,-71.423,16.2,4.3
2015-09-19T22:10:39.270Z,-32.2055,-72.2546,8.88,4.2
2015-09-19T21:49:49.630Z,-31.3378,-72.1137,10,4
2015-09-19T21:42:07.310Z,-30.7161,-72.5091,10,4.5
2015-09-19T21:38:53.430Z,-30.2416,-72.1362,15.56,4
2015-09-19T21:27:27.030Z,-32.4741,-72.295,17.52,4.1
2015-09-19T21:23:19.520Z,-30.1617,-72.5898,10,4.2
2015-09-19T20:41:18.940Z,-32.3625,-72.2425,9.44,4.2
2015-09-19T20:39:40.070Z,-30.2645,-72.2495,10,4.4
2015-09-19T19:14:55.420Z,-32.4478,-72.1814,15.83,4.2
2015-09-19T19:09:03.350Z,-32.3134,-71.9601,13.93,4.5
2015-09-19T19:06:12.910Z,-30.5226,-72.1248,15.65,4.5
2015-09-19T18:52:53.410Z,-31.1952,-71.7399,39.92,4
2015-09-19T18:38:38.030Z,-31.0661,-72.866,10,4.3
2015-09-19T18:13:14.700Z,-31.3171,-71.9175,17.56,4.9
2015-09-19T18:02:47.950Z,-31.7957,-72.2636,10,4
2015-09-19T17:44:49.330Z,-32.3863,-72.0244,10,3.7
2015-09-19T16:51:17.850Z,-30.6307,-71.7801,35,4.2
2015-09-19T16:21:21.100Z,-32.4511,-72.4248,10,4.2
2015-09-19T16:10:01.490Z,-32.4398,-72.0888,10,4.4
2015-09-19T15:24:55.680Z,-32.296,-72.0645,10,4.2
2015-09-19T15:02:16.220Z,-31.7107,-72.2042,10,4.5
2015-09-19T13:58:24.890Z,-32.2741,-71.9468,10,4.2
2015-09-19T13:36:10.500Z,-32.4502,-72.0882,35,4.3
2015-09-19T13:35:54.610Z,-32.3954,-71.8508,35,3.7
2015-09-19T13:08:57.760Z,-30.5256,-72.1984,10,5.6
2015-09-19T13:01:07.000Z,-32.443,-71.834,32.2,4.9
2015-09-19T12:52:20.920Z,-32.3335,-72.0629,18,6.2
2015-09-19T11:57:20.170Z,-30.4131,-72.6441,13.13,4.8
2015-09-19T11:50:25.360Z,-30.8449,-71.8776,27.63,4.2
2015-09-19T11:32:07.570Z,-30.4316,-72.6579,3.85,4
2015-09-19T10:28:48.700Z,-32.132,-71.4543,35,4.5
2015-09-19T09:48:43.490Z,-30.5101,-72.6892,7.58,4.6
2015-09-19T09:41:59.390Z,-31.3501,-72.2055,11.28,4.6
2015-09-19T09:24:45.580Z,-30.4276,-72.1495,18.03,4.5
2015-09-19T09:07:09.550Z,-31.0999,-71.5902,28,5.7
2015-09-19T08:40:30.420Z,-30.8544,-71.8991,24.61,4.1
2015-09-19T08:31:24.620Z,-30.1004,-72.2316,8,5.4
2015-09-19T08:05:02.540Z,-30.4864,-72.6101,10,4.3
2015-09-19T07:24:35.030Z,-30.2871,-71.3994,41.25,4.2
2015-09-19T06:59:01.970Z,-31.6821,-72.3295,12.11,4.2
2015-09-19T05:55:26.110Z,-31.7815,-71.5255,43.59,4.5
2015-09-19T05:47:49.390Z,-30.8757,-71.8805,18.87,4.3
2015-09-19T05:13:34.000Z,-31.824,-71.623,49.5,4.2
2015-09-19T05:12:23.740Z,-29.7445,-71.9631,17.94,4.5
2015-09-19T05:06:47.500Z,-29.6411,-72.077,6,6.1
2015-09-19T05:01:42.370Z,-30.3814,-72.6582,10,4.5
2015-09-19T04:53:26.880Z,-31.746,-72.0871,16.39,4.4
2015-09-19T04:44:12.000Z,-30.815,-71.393,51.4,4.2
2015-09-19T04:33:48.160Z,-30.3796,-72.7513,10,5
2015-09-19T04:23:39.300Z,-31.5985,-72.0757,10,4.1
2015-09-19T04:12:45.380Z,-31.2176,-72.0571,10.34,4.5
2015-09-19T03:14:17.010Z,-31.1025,-72.5362,17.95,4.4
2015-09-19T02:53:51.570Z,-30.0929,-72.4945,8.93,4.2
2015-09-19T02:49:40.830Z,-31.4975,-71.8897,25.08,4.7
2015-09-19T01:22:55.540Z,-30.7957,-71.444,38.78,4.1
2015-09-19T01:19:23.100Z,-30.8623,-71.9029,19.55,4.6
2015-09-19T00:55:44.240Z,-31.5982,-71.9428,8.74,3.8
2015-09-19T00:42:44.000Z,-31.64,-71.664,38.9,4.4
2015-09-19T00:37:51.800Z,-30.7045,-72.6892,10,4
2015-09-19T00:31:27.180Z,-30.5191,-72.0888,14,4.4
2015-09-18T23:50:44.680Z,-31.5485,-72.0578,10,4.2
2015-09-18T23:30:56.730Z,-31.8581,-72.1378,16.6,4.1
2015-09-18T22:53:12.000Z,-31.248,-71.65,36.4,4.2
2015-09-18T22:35:21.090Z,-30.2644,-72.64,10,4.7
2015-09-18T22:12:16.500Z,-30.3674,-72.1148,10.48,4.9
2015-09-18T22:08:47.980Z,-31.4096,-72.9742,8.16,4.2
2015-09-18T21:53:27.240Z,-30.1951,-72.4463,9.06,4.1
2015-09-18T21:47:24.130Z,-31.7321,-72.4912,14.21,4
2015-09-18T21:26:13.350Z,-32.3088,-71.8879,15.35,3.9
2015-09-18T20:50:41.160Z,-30.9008,-71.9345,25.07,4.3
2015-09-18T20:39:55.000Z,-30.645,-71.543,26.8,4.2
2015-09-18T20:38:13.510Z,-30.2075,-72.2468,10,4.4
2015-09-18T20:37:38.750Z,-30.6973,-72.0496,19.4,4.4
2015-09-18T19:54:46.390Z,-30.0341,-71.6615,18.82,4.5
2015-09-18T19:41:59.220Z,-30.8488,-71.7576,30.99,4.9
2015-09-18T19:39:21.960Z,-31.6422,-72.0888,5.58,4.7
2015-09-18T19:25:35.380Z,-31.7214,-72.1728,10,4.6
2015-09-18T19:21:56.000Z,-30.851,-71.352,47.7,4.4
2015-09-18T19:18:08.110Z,-31.9284,-72.1479,19.58,4.5
2015-09-18T19:10:14.190Z,-30.5298,-72.7235,3.5,4.3
2015-09-18T19:06:54.940Z,-30.4222,-72.0858,9.29,4
2015-09-18T18:52:09.610Z,-31.8804,-72.0529,10,4.1
2015-09-18T18:50:39.390Z,-32.3304,-71.962,14.49,4.1
2015-09-18T18:26:13.240Z,-31.6317,-72.2056,10,4.2
2015-09-18T18:15:29.320Z,-31.3192,-72.1249,11.38,4.7
2015-09-18T17:40:03.960Z,-32.1528,-72.1386,8.93,4.4
2015-09-18T17:27:16.580Z,-31.0666,-71.7978,21.5,4.1
2015-09-18T16:00:30.070Z,-32.3426,-72.1675,10,4.4
2015-09-18T15:58:37.000Z,-30.646,-71.607,24.8,4.1
2015-09-18T15:13:31.560Z,-30.1288,-72.2763,10,4.2
2015-09-18T15:13:04.810Z,-32.3021,-72.3554,10,4.2
2015-09-18T14:59:44.260Z,-31.031,-71.8455,35,4.5
2015-09-18T14:08:08.000Z,-30.872,-71.269,44.8,4.2
2015-09-18T13:53:43.270Z,-30.7257,-72.6659,10,4.8
2015-09-18T13:51:17.000Z,-31.439,-71.807,30.1,5.2
2015-09-18T12:57:16.010Z,-32.2181,-71.9456,10.99,4.5
2015-09-18T12:50:32.400Z,-30.0974,-71.9746,13,3.8
2015-09-18T12:17:21.350Z,-31.6113,-71.7849,11.3,4.2
2015-09-18T11:54:51.980Z,-31.5467,-72.0216,10,4.2
2015-09-18T11:05:56.130Z,-31.5544,-71.6445,42.89,4.2
2015-09-18T10:21:44.380Z,-31.481,-72.1175,10,4.6
2015-09-18T09:48:30.870Z,-32.3394,-72.3763,10,4.4
2015-09-18T09:35:22.110Z,-31.3243,-72.2992,10,4.5
2015-09-18T09:10:44.730Z,-32.3681,-72.2292,8,6.2
2015-09-18T08:56:18.950Z,-30.1958,-72.6351,8.25,4.1
2015-09-18T08:43:07.380Z,-31.1368,-72.3591,10,4.4
2015-09-18T08:18:17.860Z,-32.2292,-72.3678,6,5.6
2015-09-18T08:06:28.820Z,-30.4628,-72.1676,10,4.4
2015-09-18T07:51:00.730Z,-30.6247,-71.8456,22.89,4.5
2015-09-18T07:49:13.780Z,-31.7806,-72.2879,10,4.6
2015-09-18T07:44:10.620Z,-31.3569,-71.6668,36.72,4.4
2015-09-18T07:32:59.380Z,-32.0713,-72.1742,14.6,4.4
2015-09-18T07:05:24.470Z,-30.4107,-72.0453,13.23,4.2
2015-09-18T06:54:38.540Z,-31.409,-71.4695,43.18,4.2
2015-09-18T05:51:39.580Z,-30.5641,-71.9624,22.95,4.3
2015-09-18T05:33:51.640Z,-31.2382,-71.6089,36.58,4.4
2015-09-18T05:33:38.500Z,-31.1542,-71.5053,37.33,4.3
2015-09-18T05:27:39.750Z,-31.7056,-72.1573,13.16,4.3
2015-09-18T05:04:17.760Z,-31.5664,-71.9578,20.74,4.3
2015-09-18T04:43:25.910Z,-31.754,-71.5611,16.26,4.5
2015-09-18T04:34:48.430Z,-31.7117,-71.8907,25.48,4.5
2015-09-18T04:29:05.550Z,-31.6292,-71.7026,29,4.7
2015-09-18T04:24:02.080Z,-31.3611,-72.0302,5.69,5
2015-09-18T03:38:11.600Z,-31.9247,-71.9765,10,4.6
2015-09-18T03:32:17.710Z,-31.7517,-72.0376,10.48,4.9
2015-09-18T03:15:40.680Z,-31.4552,-71.5764,36.6,4.9
2015-09-18T03:14:54.200Z,-31.4227,-71.8051,30.2,4.7
2015-09-18T03:04:35.640Z,-32.4146,-72.1963,16.47,4.6
2015-09-18T03:03:17.410Z,-31.8405,-72.2147,19.08,4.1
2015-09-18T03:00:40.000Z,-31.479,-71.695,19.8,4.3
2015-09-18T02:58:41.000Z,-31.078,-71.587,38.7,4.3
2015-09-18T02:44:53.120Z,-30.987,-72.7324,10,4.2
2015-09-18T02:02:00.990Z,-30.3066,-72.5983,10,4.5
2015-09-18T01:50:21.250Z,-31.4276,-71.851,15.29,4.8
2015-09-18T01:29:47.550Z,-31.5383,-72.0517,10.05,4.3
2015-09-18T01:11:36.000Z,-31.404,-71.635,30.4,4.5
2015-09-18T00:46:25.000Z,-31.95,-72.082,20.4,3.9
2015-09-18T00:39:05.080Z,-31.6239,-71.6641,35,4.4
2015-09-18T00:10:08.510Z,-32.0011,-71.8597,21,4
2015-09-17T23:55:00.710Z,-31.8294,-72.3019,10,5.1
2015-09-17T23:35:00.690Z,-30.5812,-72.6183,10,4.5
2015-09-17T23:33:56.000Z,-31.028,-71.382,45,4
2015-09-17T23:23:14.570Z,-32.3887,-72.2061,14.01,4.2
2015-09-17T22:39:20.370Z,-31.031,-71.8056,23.23,5.2
2015-09-17T22:36:36.500Z,-31.4878,-71.8411,34.18,4.1
2015-09-17T22:08:03.810Z,-30.2648,-72.2499,4.2,4.9
2015-09-17T21:54:21.100Z,-29.9012,-71.8741,28.48,4.4
2015-09-17T21:46:27.000Z,-30.714,-71.408,46.8,4.1
2015-09-17T21:21:00.530Z,-31.4558,-71.8162,29.73,4.1
2015-09-17T21:13:02.710Z,-31.364,-71.9186,24.37,4.1
2015-09-17T20:50:43.030Z,-31.548,-72.266,10,4.5
2015-09-17T20:40:31.750Z,-29.9614,-71.8851,5.69,5.5
2015-09-17T20:24:35.480Z,-32.3271,-71.9254,16.38,5
2015-09-17T20:24:14.250Z,-31.6829,-72.2101,10,4.4
2015-09-17T19:51:06.490Z,-30.6117,-72.362,10,4.3
2015-09-17T19:45:39.410Z,-31.8937,-72.3157,10,4.4
2015-09-17T19:17:45.990Z,-30.9912,-72.3427,10,4.4
2015-09-17T19:11:19.440Z,-30.2807,-72.1894,14,4.2
2015-09-17T18:55:56.690Z,-31.3848,-72.0383,16.95,4.2
2015-09-17T18:51:58.680Z,-30.3711,-72.5779,10,4.6
2015-09-17T18:46:08.220Z,-30.5433,-72.4814,10,4.4
2015-09-17T18:26:40.200Z,-31.7702,-72.0404,4.49,4.9
2015-09-17T18:04:41.180Z,-30.8769,-71.9928,10,4.5
2015-09-17T17:58:30.000Z,-30.829,-71.382,43.7,4.4
2015-09-17T17:48:49.580Z,-31.479,-71.9575,11.84,4.3
2015-09-17T17:47:45.280Z,-31.6388,-72.0069,10,4.4
2015-09-17T17:38:22.110Z,-31.5901,-72.1099,10,4.4
2015-09-17T17:32:21.600Z,-30.6511,-71.6084,27.83,4.6
2015-09-17T17:18:32.370Z,-32.3104,-72.0523,3.31,4.7
2015-09-17T17:17:51.790Z,-30.3052,-72.1097,14.56,4.5
2015-09-17T17:02:12.290Z,-30.6643,-72.6314,10,4.8
2015-09-17T16:55:02.240Z,-30.7657,-71.5243,36.18,4.3
2015-09-17T16:52:17.920Z,-29.7643,-72.086,10,5.3
2015-09-17T16:46:21.460Z,-31.4673,-71.8621,6.16,4.8
2015-09-17T16:32:38.340Z,-31.5574,-71.9493,24.72,4.1
2015-09-17T16:19:50.290Z,-31.9538,-71.6849,27.52,4.4
2015-09-17T16:08:35.460Z,-30.8916,-71.402,35,5.3
2015-09-17T16:07:41.450Z,-31.2779,-71.5164,10,4.3
2015-09-17T16:04:03.490Z,-31.3359,-71.9539,14.59,4.8
2015-09-17T16:01:04.880Z,-31.7364,-71.953,27.05,4.8
2015-09-17T15:45:42.940Z,-31.2317,-71.7803,21.48,4.4
2015-09-17T15:45:20.030Z,-30.849,-71.9941,10,4.4
2015-09-17T15:38:27.470Z,-31.4268,-72.5546,10,4.4
2015-09-17T15:00:34.030Z,-31.0707,-72.8815,8.28,4.6
2015-09-17T14:35:01.500Z,-31.3746,-71.7824,10,4.6
2015-09-17T14:26:56.000Z,-31.452,-71.863,31.3,4.1
2015-09-17T14:19:15.970Z,-30.9102,-71.9829,10,5.7
2015-09-17T14:14:11.920Z,-32.1785,-71.5693,35,4.5
2015-09-17T14:10:38.000Z,-30.88,-71.325,43.4,4.1
2015-09-17T14:00:30.870Z,-30.9995,-72.5866,10,4.4
2015-09-17T13:57:24.170Z,-30.4543,-72.8352,10,4.2
2015-09-17T13:47:28.000Z,-31.113,-71.629,30.2,4.4
2015-09-17T13:39:37.400Z,-31.4291,-71.931,10,4.5
2015-09-17T13:32:26.050Z,-32.1432,-72.3779,10,5.9
2015-09-17T13:22:46.000Z,-31.329,-72.111,40.4,4.6
2015-09-17T13:04:55.000Z,-30.289,-71.703,15.8,4.7
2015-09-17T12:58:08.000Z,-30.694,-71.559,31.9,4.5
2015-09-17T12:51:33.820Z,-31.3253,-72.2751,10,4.3
2015-09-17T12:25:07.510Z,-32.1804,-71.9096,10,4.6
2015-09-17T12:24:29.000Z,-31.383,-71.736,25.6,4.6
2015-09-17T12:14:34.910Z,-32.9149,-71.6064,10,5.9
2015-09-17T12:09:43.950Z,-32.1351,-72.2117,7.14,5.3
2015-09-17T11:50:01.120Z,-30.6214,-72.5478,10,4.4
2015-09-17T11:42:31.000Z,-31.613,-71.757,26.1,4.3
2015-09-17T11:37:43.980Z,-31.7366,-71.6289,26.28,4.2
2015-09-17T11:24:31.940Z,-30.8922,-72.6365,10,4.5
2015-09-17T11:23:18.000Z,-31.43,-71.727,28.6,4.4
2015-09-17T11:12:43.430Z,-31.7304,-71.9666,9.42,4.3
2015-09-17T10:53:43.470Z,-31.5672,-72.3918,14.23,4.5
2015-09-17T10:53:18.260Z,-30.8884,-71.8547,17.28,4.1
2015-09-17T10:31:26.120Z,-30.9923,-71.4463,38.17,5.2
2015-09-17T10:29:36.560Z,-31.0473,-71.2202,21.41,4.1
2015-09-17T10:12:52.560Z,-30.5957,-71.8823,10,4.9
2015-09-17T10:09:13.200Z,-31.1214,-71.6454,11.88,4.4
2015-09-17T10:07:15.500Z,-30.9025,-72.194,16.27,4.4
2015-09-17T09:42:08.520Z,-31.5587,-72.0654,10,4.6
2015-09-17T09:37:37.920Z,-31.7868,-71.8279,19.28,4.4
2015-09-17T09:27:54.700Z,-31.1427,-71.7918,22.88,4.6
2015-09-17T09:12:32.520Z,-31.027,-71.8871,10,4.6
2015-09-17T09:03:47.010Z,-31.5933,-72.3695,10,4.5
2015-09-17T09:01:47.080Z,-31.4735,-71.8051,23.11,4.2
2015-09-17T08:51:31.930Z,-30.9594,-71.9131,18.28,4.2
2015-09-17T08:41:47.160Z,-31.8053,-72.0122,11.1,4.4
2015-09-17T08:39:01.410Z,-31.2416,-71.7525,28.54,4.6
2015-09-17T08:32:43.000Z,-31.601,-71.408,38.8,4.7
2015-09-17T08:31:17.690Z,-31.2089,-71.7632,20.16,4.5
2015-09-17T08:23:58.560Z,-31.2518,-71.7467,26.04,4.2
2015-09-17T08:16:41.250Z,-30.9736,-72.0227,11.48,4.4
2015-09-17T08:14:03.000Z,-31.851,-71.916,15,4.3
2015-09-17T08:10:36.840Z,-31.7367,-71.9481,8.37,4.5
2015-09-17T08:05:30.480Z,-31.5581,-71.7978,6.4,4.4
2015-09-17T08:00:06.380Z,-30.765,-71.4657,39.51,4.4
2015-09-17T07:55:56.160Z,-31.7611,-72.1201,15.79,4.4
2015-09-17T07:50:26.710Z,-30.7462,-71.9807,19.33,4.4
2015-09-17T07:46:24.830Z,-31.7653,-72.01,8.92,4.5
2015-09-17T07:39:46.500Z,-30.4303,-72.4731,19.27,4.5
2015-09-17T07:39:17.940Z,-30.824,-71.6453,32.98,4.3
2015-09-17T07:31:51.950Z,-31.0963,-71.7331,39.09,4.4
2015-09-17T07:28:04.000Z,-31.507,-71.579,43.7,4.9
2015-09-17T07:27:11.450Z,-30.505,-72.5673,10.75,4.3
2015-09-17T07:18:55.380Z,-31.7797,-71.971,13.02,4.7
2015-09-17T07:18:03.360Z,-31.4457,-71.6611,22.06,4.5
2015-09-17T07:17:23.800Z,-31.5605,-71.8867,32.4,4.3
2015-09-17T07:11:53.890Z,-30.8876,-71.6832,25.47,4.1
2015-09-17T07:05:49.480Z,-31.1809,-72.3788,17.1,4.3
2015-09-17T07:01:01.260Z,-30.59,-71.9156,17.48,4.5
2015-09-17T06:57:15.250Z,-31.606,-72.0338,10,4.3
2015-09-17T06:38:55.040Z,-31.652,-71.9592,18.32,4.9
2015-09-17T06:20:29.880Z,-31.4814,-71.8546,17.72,4.8
2015-09-17T06:20:21.970Z,-32.312,-71.6871,38.11,4.5
2015-09-17T06:17:12.000Z,-31.535,-71.696,27.9,4.4
2015-09-17T06:04:06.250Z,-30.6231,-72.0466,10,4.5
2015-09-17T06:01:05.610Z,-31.6468,-71.619,10,4.7
2015-09-17T05:57:11.260Z,-31.8697,-72.0705,15.96,4.8
2015-09-17T05:51:46.760Z,-31.9102,-72.0617,10,4.4
2015-09-17T05:44:39.960Z,-31.8011,-72.1309,10,5.5
2015-09-17T05:40:57.740Z,-31.3875,-71.9551,9.25,5.2
2015-09-17T05:35:25.410Z,-30.3572,-72.1749,10,4.4
2015-09-17T05:33:48.000Z,-31.932,-71.803,20.8,4.3
2015-09-17T05:26:39.940Z,-31.3326,-72.0714,23.33,4.6
2015-09-17T05:20:50.010Z,-31.6326,-71.6551,45.3,4.3
2015-09-17T05:16:31.700Z,-30.6159,-72.0739,10,4.9
2015-09-17T05:10:07.560Z,-30.532,-71.3664,31.88,4.5
2015-09-17T05:04:46.420Z,-31.4931,-71.8268,14.45,4.8
2015-09-17T05:00:53.160Z,-31.4835,-71.6396,35,4.5
2015-09-17T04:46:26.350Z,-32.0868,-72.4466,10,4.4
2015-09-17T04:43:41.420Z,-31.0799,-72.5516,3.95,4.9
2015-09-17T04:38:08.090Z,-31.2586,-71.8954,19.8,5.2
2015-09-17T04:32:11.370Z,-30.966,-72.1317,4.75,5.1
2015-09-17T04:26:38.970Z,-31.4167,-71.98,17.62,5.5
2015-09-17T04:18:31.890Z,-30.8919,-71.386,35,5.4
2015-09-17T04:10:27.780Z,-31.5173,-71.804,23,6.7
2015-09-17T04:08:26.560Z,-30.813,-71.6796,29.24,5
2015-09-17T04:05:04.000Z,-31.4711,-71.7377,17.98,5.1
2015-09-17T04:02:10.020Z,-31.2244,-71.926,15.97,5.7
2015-09-17T03:55:15.430Z,-31.4244,-71.6876,27,6.5
2015-09-17T03:54:56.340Z,-31.4138,-72.1839,23.09,4.6
2015-09-17T03:54:12.020Z,-31.4218,-71.8552,20.04,4.2
2015-09-17T03:52:44.610Z,-30.8543,-72.4214,14.47,4.2
2015-09-17T03:48:31.460Z,-31.6191,-72.0134,8.2,4.6
2015-09-17T03:39:08.140Z,-31.5087,-71.8354,5.61,4.7
2015-09-17T03:34:50.180Z,-31.8651,-72.0976,10,4.6
2015-09-17T03:32:31.680Z,-31.4338,-71.4939,35,4.5
2015-09-17T03:31:25.040Z,-30.5493,-72.7714,10,4.5
2015-09-17T03:27:17.100Z,-29.7941,-71.9633,9.57,4.7
2015-09-17T03:26:36.520Z,-31.5377,-71.803,19.56,4.1
2015-09-17T03:24:03.890Z,-31.952,-72.1716,13.69,4.8
2015-09-17T03:20:31.000Z,-31.5026,-71.7688,10,4.6
2015-09-17T03:19:56.580Z,-31.4896,-71.9047,35,4.4
2015-09-17T03:12:42.000Z,-30.922,-71.264,47.1,5.2
2015-09-17T03:10:42.970Z,-31.5301,-71.7599,36.79,4.4
2015-09-17T03:08:23.790Z,-30.6218,-72.6147,6.72,4.3
2015-09-17T03:06:03.300Z,-30.5936,-71.8463,26.53,4.3
2015-09-17T02:59:29.070Z,-30.9669,-71.5398,35,5.5
2015-09-17T02:52:43.000Z,-30.92,-71.35,44,4.8
2015-09-17T02:51:01.160Z,-30.5146,-72.3451,10,4.5
2015-09-17T02:44:26.000Z,-31.239,-71.773,33.3,4.7
2015-09-17T02:41:17.490Z,-31.2026,-71.6679,35,4.3
2015-09-17T02:38:50.010Z,-30.6573,-72.5248,10,4.9
2015-09-17T02:36:12.710Z,-31.4416,-71.3491,35,4.8
2015-09-17T02:34:24.070Z,-31.5836,-71.6827,21.45,4.9
2015-09-17T02:33:23.570Z,-30.6903,-72.019,20.4,4.6
2015-09-17T02:31:10.000Z,-30.398,-71.924,14.5,4.9
2015-09-17T02:21:05.530Z,-31.982,-72.8506,10,5
2015-09-17T02:20:48.200Z,-31.9226,-72.2897,10,4.5
2015-09-17T02:16:37.520Z,-31.0773,-71.2558,35,4.7
2015-09-17T02:13:25.360Z,-31.9026,-72.1546,10,4.6
2015-09-17T02:08:01.780Z,-31.8411,-71.8971,10,4.8
2015-09-17T02:06:12.820Z,-31.6451,-72.2477,10,4.5
2015-09-17T02:04:43.320Z,-30.4097,-72.1904,7.29,4.6
2015-09-17T01:59:28.780Z,-31.8541,-71.9733,10,4.8
2015-09-17T01:57:37.230Z,-31.1504,-71.644,35,4.6
2015-09-17T01:55:19.680Z,-31.0674,-71.6834,19.44,4.7
2015-09-17T01:52:47.260Z,-31.1748,-71.5717,26.46,4.6
2015-09-17T01:46:25.690Z,-31.908,-72.0799,10,5
2015-09-17T01:41:05.870Z,-31.1043,-71.6504,42.32,6.4
2015-09-17T01:39:21.580Z,-31.5748,-71.7993,32.68,5.1
